	City	zipcode	paymentfrequency	maturitydate	current_days_past_due	last_repayment_date	amount_at_risk
1347	12olki	19473	100790.3333	01/31/2022	-183 days	2021-06-27	1310274.3329000003
1348	12olki	19473	100790.3333	01/31/2022	-153 days	2021-06-27	1310274.3329000003
1349	12olki	19473	100790.3333	01/31/2022	-122 days	2021-06-27	1310274.3329000003
1350	12olki	19473	100790.3333	01/31/2022	-92 days	2021-06-27	1310274.3329000003
1351	12olki	19473	100790.3333	01/31/2022	-61 days	2021-06-27	1310274.3329000003
1352	12olki	19473	100790.3333	01/31/2022	-30 days	2021-06-27	1310274.3329000003
1353	12olki	19473	100790.3333	01/31/2022	0 days	2021-06-27	1310274.3329000003
1354	12olki	19473	100790.3333	01/31/2022	31 days	2021-06-27	1310274.3329000003
1355	12olki	19473	100790.3333	01/31/2022	61 days	2021-06-27	1310274.3329000003
1356	12olki	19473	100790.3333	01/31/2022	-149 days	2021-07-31	1915016.3327000006
1357	12olki	19473	100790.3333	01/31/2022	-180 days	2021-07-31	1915016.3327000006
1358	12olki	19473	100790.3333	01/31/2022	-119 days	2021-07-31	1915016.3327000006
1359	12olki	19473	100790.3333	01/31/2022	-88 days	2021-07-31	1915016.3327000006
1360	12olki	19473	100790.3333	01/31/2022	-58 days	2021-07-31	1915016.3327000006
1361	12olki	19473	100790.3333	01/31/2022	-27 days	2021-07-31	1915016.3327000006
1362	12olki	19473	100790.3333	01/31/2022	4 days	2021-07-31	1915016.3327000006
1363	12olki	19473	100790.3333	01/31/2022	34 days	2021-07-31	1915016.3327000006
1364	12olki	19473	100790.3333	01/31/2022	65 days	2021-07-31	1915016.3327000006
1365	12olki	19473	100790.3333	01/31/2022	95 days	2021-07-31	1915016.3327000006
1366	12olki	19473	100790.3333	01/31/2022	126 days	2021-07-31	1915016.3327000006
1367	12olki	19473	100790.3333	01/31/2022	154 days	2021-07-31	1915016.3327000006
1368	12olki	19473	100790.3333	01/31/2022	-31 days	2021-10-27	2721338.999100001
1369	12olki	19473	100790.3333	01/31/2022	-92 days	2021-10-27	2721338.999100001
1370	12olki	19473	100790.3333	01/31/2022	242 days	2021-10-27	2721338.999100001
1371	12olki	19473	100790.3333	01/31/2022	214 days	2021-10-27	2721338.999100001
1372	12olki	19473	100790.3333	01/31/2022	183 days	2021-10-27	2721338.999100001
1373	12olki	19473	100790.3333	01/31/2022	153 days	2021-10-27	2721338.999100001
1374	12olki	19473	100790.3333	01/31/2022	122 days	2021-10-27	2721338.999100001
1375	12olki	19473	100790.3333	01/31/2022	92 days	2021-10-27	2721338.999100001
1376	12olki	19473	100790.3333	01/31/2022	61 days	2021-10-27	2721338.999100001
1377	12olki	19473	100790.3333	01/31/2022	30 days	2021-10-27	2721338.999100001
1378	12olki	19473	100790.3333	01/31/2022	0 days	2021-10-27	2721338.999100001
1379	12olki	19473	100790.3333	01/31/2022	-61 days	2021-10-27	2721338.999100001
1380	12olki	19473	100790.3333	01/31/2022	65 days	2021-10-31	4535564.998500002
1381	12olki	19473	100790.3333	01/31/2022	246 days	2021-10-31	4535564.998500002
1382	12olki	19473	100790.3333	01/31/2022	218 days	2021-10-31	4535564.998500002
1383	12olki	19473	100790.3333	01/31/2022	187 days	2021-10-31	4535564.998500002
1384	12olki	19473	100790.3333	01/31/2022	157 days	2021-10-31	4535564.998500002
1385	12olki	19473	100790.3333	01/31/2022	126 days	2021-10-31	4535564.998500002
1386	12olki	19473	100790.3333	01/31/2022	96 days	2021-10-31	4535564.998500002
1387	12olki	19473	100790.3333	01/31/2022	65 days	2021-10-31	4535564.998500002
1388	12olki	19473	100790.3333	01/31/2022	34 days	2021-10-31	4535564.998500002
1389	12olki	19473	100790.3333	01/31/2022	4 days	2021-10-31	4535564.998500002
1390	12olki	19473	100790.3333	01/31/2022	-27 days	2021-10-31	4535564.998500002
1391	12olki	19473	100790.3333	01/31/2022	-57 days	2021-10-31	4535564.998500002
1392	12olki	19473	100790.3333	01/31/2022	-88 days	2021-10-31	4535564.998500002
1393	12olki	19473	100790.3333	01/31/2022	246 days	2021-10-31	4535564.998500002
1394	12olki	19473	100790.3333	01/31/2022	218 days	2021-10-31	4535564.998500002
1395	12olki	19473	100790.3333	01/31/2022	187 days	2021-10-31	4535564.998500002
1396	12olki	19473	100790.3333	01/31/2022	157 days	2021-10-31	4535564.998500002
1397	12olki	19473	100790.3333	01/31/2022	126 days	2021-10-31	4535564.998500002
1398	12olki	19473	100790.3333	01/31/2022	96 days	2021-10-31	4535564.998500002
1399	12olki	19473	100790.3333	01/31/2022	34 days	2021-10-31	4535564.998500002
1400	12olki	19473	100790.3333	01/31/2022	4 days	2021-10-31	4535564.998500002
1401	12olki	19473	100790.3333	01/31/2022	-27 days	2021-10-31	4535564.998500002
1402	12olki	19473	100790.3333	01/31/2022	-57 days	2021-10-31	4535564.998500002
1403	12olki	19473	100790.3333	01/31/2022	-88 days	2021-10-31	4535564.998500002
1404	12olki	19473	100790.3333	01/31/2022	273 days	2021-11-27	5442677.998200002
1405	12olki	19473	100790.3333	01/31/2022	-61 days	2021-11-27	5442677.998200002
1406	12olki	19473	100790.3333	01/31/2022	0 days	2021-11-27	5442677.998200002
1407	12olki	19473	100790.3333	01/31/2022	31 days	2021-11-27	5442677.998200002
1408	12olki	19473	100790.3333	01/31/2022	61 days	2021-11-27	5442677.998200002
1409	12olki	19473	100790.3333	01/31/2022	92 days	2021-11-27	5442677.998200002
1410	12olki	19473	100790.3333	01/31/2022	123 days	2021-11-27	5442677.998200002
1411	12olki	19473	100790.3333	01/31/2022	153 days	2021-11-27	5442677.998200002
1412	12olki	19473	100790.3333	01/31/2022	184 days	2021-11-27	5442677.998200002
1413	12olki	19473	100790.3333	01/31/2022	214 days	2021-11-27	5442677.998200002
1414	12olki	19473	100790.3333	01/31/2022	245 days	2021-11-27	5442677.998200002
1415	12olki	19473	100790.3333	01/31/2022	-30 days	2021-11-27	5442677.998200002
1416	12olki	19473	100790.3333	01/31/2022	-31 days	2021-12-27	6450581.331200003
1417	12olki	19473	100790.3333	01/31/2022	30 days	2021-12-27	6450581.331200003
1418	12olki	19473	100790.3333	01/31/2022	61 days	2021-12-27	6450581.331200003
1419	12olki	19473	100790.3333	01/31/2022	91 days	2021-12-27	6450581.331200003
1420	12olki	19473	100790.3333	01/31/2022	122 days	2021-12-27	6450581.331200003
1421	12olki	19473	100790.3333	01/31/2022	153 days	2021-12-27	6450581.331200003
1422	12olki	19473	100790.3333	01/31/2022	183 days	2021-12-27	6450581.331200003
1423	12olki	19473	100790.3333	01/31/2022	0 days	2021-12-27	6450581.331200003
1424	12olki	19473	100790.3333	01/31/2022	214 days	2021-12-27	6450581.331200003
1425	12olki	19473	100790.3333	01/31/2022	244 days	2021-12-27	6450581.331200003
1426	12olki	19473	100790.3333	01/31/2022	275 days	2021-12-27	6450581.331200003
1427	12olki	19473	100790.3333	01/31/2022	303 days	2021-12-27	6450581.331200003
1428	12olki	19473	100790.3333	01/31/2022	245 days	2022-01-27	7559274.997500003
1429	12olki	19473	100790.3333	01/31/2022	334 days	2022-01-27	7559274.997500003
1430	12olki	19473	100790.3333	01/31/2022	306 days	2022-01-27	7559274.997500003
1431	12olki	19473	100790.3333	01/31/2022	275 days	2022-01-27	7559274.997500003
1432	12olki	19473	100790.3333	01/31/2022	214 days	2022-01-27	7559274.997500003
1433	12olki	19473	100790.3333	01/31/2022	184 days	2022-01-27	7559274.997500003
1434	12olki	19473	100790.3333	01/31/2022	153 days	2022-01-27	7559274.997500003
1435	12olki	19473	100790.3333	01/31/2022	122 days	2022-01-27	7559274.997500003
1436	12olki	19473	100790.3333	01/31/2022	92 days	2022-01-27	7559274.997500003
1437	12olki	19473	100790.3333	01/31/2022	61 days	2022-01-27	7559274.997500003
1438	12olki	19473	100790.3333	01/31/2022	31 days	2022-01-27	7559274.997500003
1439	12olki	19473	100790.3333	01/31/2022	0 days	2022-01-27	7559274.997500003
1440	89hfg	923475	102907.5	03/31/2022	0 days	2021-04-26	0.0
1441	89hfg	923475	102907.5	03/31/2022	-334 days	2021-04-26	0.0
1442	89hfg	923475	102907.5	03/31/2022	-306 days	2021-04-26	0.0
1443	89hfg	923475	102907.5	03/31/2022	-275 days	2021-04-26	0.0
1444	89hfg	923475	102907.5	03/31/2022	-244 days	2021-04-26	0.0
1445	89hfg	923475	102907.5	03/31/2022	-214 days	2021-04-26	0.0
1446	89hfg	923475	102907.5	03/31/2022	-183 days	2021-04-26	0.0
1447	89hfg	923475	102907.5	03/31/2022	-153 days	2021-04-26	0.0
1448	89hfg	923475	102907.5	03/31/2022	-122 days	2021-04-26	0.0
1449	89hfg	923475	102907.5	03/31/2022	-91 days	2021-04-26	0.0
1450	89hfg	923475	102907.5	03/31/2022	-61 days	2021-04-26	0.0
1451	89hfg	923475	102907.5	03/31/2022	-30 days	2021-04-26	0.0
1452	89hfg	923475	102907.5	03/31/2022	-153 days	2021-05-26	102907.5
1453	89hfg	923475	102907.5	03/31/2022	-304 days	2021-05-26	102907.5
1454	89hfg	923475	102907.5	03/31/2022	-276 days	2021-05-26	102907.5
1455	89hfg	923475	102907.5	03/31/2022	-245 days	2021-05-26	102907.5
1456	89hfg	923475	102907.5	03/31/2022	-214 days	2021-05-26	102907.5
1457	89hfg	923475	102907.5	03/31/2022	-184 days	2021-05-26	102907.5
1458	89hfg	923475	102907.5	03/31/2022	30 days	2021-05-26	102907.5
1459	89hfg	923475	102907.5	03/31/2022	-123 days	2021-05-26	102907.5
1460	89hfg	923475	102907.5	03/31/2022	-92 days	2021-05-26	102907.5
1461	89hfg	923475	102907.5	03/31/2022	-61 days	2021-05-26	102907.5
1462	89hfg	923475	102907.5	03/31/2022	-31 days	2021-05-26	102907.5
1463	89hfg	923475	102907.5	03/31/2022	0 days	2021-05-26	102907.5
1464	89hfg	923475	102907.5	03/31/2022	61 days	2021-06-26	308722.5
1465	89hfg	923475	102907.5	03/31/2022	31 days	2021-06-26	308722.5
1466	89hfg	923475	102907.5	03/31/2022	0 days	2021-06-26	308722.5
1467	89hfg	923475	102907.5	03/31/2022	-30 days	2021-06-26	308722.5
1468	89hfg	923475	102907.5	03/31/2022	-61 days	2021-06-26	308722.5
1469	89hfg	923475	102907.5	03/31/2022	-92 days	2021-06-26	308722.5
1470	89hfg	923475	102907.5	03/31/2022	-122 days	2021-06-26	308722.5
1471	89hfg	923475	102907.5	03/31/2022	-153 days	2021-06-26	308722.5
1472	89hfg	923475	102907.5	03/31/2022	-183 days	2021-06-26	308722.5
1473	89hfg	923475	102907.5	03/31/2022	-214 days	2021-06-26	308722.5
1474	89hfg	923475	102907.5	03/31/2022	-245 days	2021-06-26	308722.5
1475	89hfg	923475	102907.5	03/31/2022	-273 days	2021-06-26	308722.5
1476	89hfg	923475	102907.5	03/31/2022	-243 days	2021-07-26	617445.0
1477	89hfg	923475	102907.5	03/31/2022	91 days	2021-07-26	617445.0
1478	89hfg	923475	102907.5	03/31/2022	61 days	2021-07-26	617445.0
1479	89hfg	923475	102907.5	03/31/2022	30 days	2021-07-26	617445.0
1480	89hfg	923475	102907.5	03/31/2022	0 days	2021-07-26	617445.0
1481	89hfg	923475	102907.5	03/31/2022	-31 days	2021-07-26	617445.0
1482	89hfg	923475	102907.5	03/31/2022	-62 days	2021-07-26	617445.0
1483	89hfg	923475	102907.5	03/31/2022	-92 days	2021-07-26	617445.0
1484	89hfg	923475	102907.5	03/31/2022	-123 days	2021-07-26	617445.0
1485	89hfg	923475	102907.5	03/31/2022	-153 days	2021-07-26	617445.0
1486	89hfg	923475	102907.5	03/31/2022	-184 days	2021-07-26	617445.0
1487	89hfg	923475	102907.5	03/31/2022	-215 days	2021-07-26	617445.0
1488	89hfg	923475	102907.5	03/31/2022	-212 days	2021-08-26	1029075.0
1489	89hfg	923475	102907.5	03/31/2022	122 days	2021-08-26	1029075.0
1490	89hfg	923475	102907.5	03/31/2022	92 days	2021-08-26	1029075.0
1491	89hfg	923475	102907.5	03/31/2022	61 days	2021-08-26	1029075.0
1492	89hfg	923475	102907.5	03/31/2022	31 days	2021-08-26	1029075.0
1493	89hfg	923475	102907.5	03/31/2022	0 days	2021-08-26	1029075.0
1494	89hfg	923475	102907.5	03/31/2022	-31 days	2021-08-26	1029075.0
1495	89hfg	923475	102907.5	03/31/2022	-61 days	2021-08-26	1029075.0
1496	89hfg	923475	102907.5	03/31/2022	-92 days	2021-08-26	1029075.0
1497	89hfg	923475	102907.5	03/31/2022	-122 days	2021-08-26	1029075.0
1498	89hfg	923475	102907.5	03/31/2022	-153 days	2021-08-26	1029075.0
1499	89hfg	923475	102907.5	03/31/2022	-184 days	2021-08-26	1029075.0
1500	89hfg	923475	102907.5	03/31/2022	153 days	2021-09-26	1543612.5
1501	89hfg	923475	102907.5	03/31/2022	123 days	2021-09-26	1543612.5
1502	89hfg	923475	102907.5	03/31/2022	92 days	2021-09-26	1543612.5
1503	89hfg	923475	102907.5	03/31/2022	62 days	2021-09-26	1543612.5
1504	89hfg	923475	102907.5	03/31/2022	31 days	2021-09-26	1543612.5
1505	89hfg	923475	102907.5	03/31/2022	0 days	2021-09-26	1543612.5
1506	89hfg	923475	102907.5	03/31/2022	-30 days	2021-09-26	1543612.5
1507	89hfg	923475	102907.5	03/31/2022	-61 days	2021-09-26	1543612.5
1508	89hfg	923475	102907.5	03/31/2022	-91 days	2021-09-26	1543612.5
1509	89hfg	923475	102907.5	03/31/2022	-122 days	2021-09-26	1543612.5
1510	89hfg	923475	102907.5	03/31/2022	-153 days	2021-09-26	1543612.5
1511	89hfg	923475	102907.5	03/31/2022	-181 days	2021-09-26	1543612.5
1512	89hfg	923475	102907.5	03/31/2022	183 days	2021-10-26	2161057.5
1513	89hfg	923475	102907.5	03/31/2022	153 days	2021-10-26	2161057.5
1514	89hfg	923475	102907.5	03/31/2022	122 days	2021-10-26	2161057.5
1515	89hfg	923475	102907.5	03/31/2022	92 days	2021-10-26	2161057.5
1516	89hfg	923475	102907.5	03/31/2022	61 days	2021-10-26	2161057.5
1517	89hfg	923475	102907.5	03/31/2022	30 days	2021-10-26	2161057.5
1518	89hfg	923475	102907.5	03/31/2022	0 days	2021-10-26	2161057.5
1519	89hfg	923475	102907.5	03/31/2022	-31 days	2021-10-26	2161057.5
1520	89hfg	923475	102907.5	03/31/2022	-61 days	2021-10-26	2161057.5
1521	89hfg	923475	102907.5	03/31/2022	-92 days	2021-10-26	2161057.5
1522	89hfg	923475	102907.5	03/31/2022	-123 days	2021-10-26	2161057.5
1523	89hfg	923475	102907.5	03/31/2022	-151 days	2021-10-26	2161057.5
1524	89hfg	923475	102907.5	03/31/2022	-120 days	2021-11-26	2881410.0
1525	89hfg	923475	102907.5	03/31/2022	-92 days	2021-11-26	2881410.0
1526	89hfg	923475	102907.5	03/31/2022	-61 days	2021-11-26	2881410.0
1527	89hfg	923475	102907.5	03/31/2022	-30 days	2021-11-26	2881410.0
1528	89hfg	923475	102907.5	03/31/2022	0 days	2021-11-26	2881410.0
1529	89hfg	923475	102907.5	03/31/2022	31 days	2021-11-26	2881410.0
1530	89hfg	923475	102907.5	03/31/2022	61 days	2021-11-26	2881410.0
1531	89hfg	923475	102907.5	03/31/2022	92 days	2021-11-26	2881410.0
1532	89hfg	923475	102907.5	03/31/2022	123 days	2021-11-26	2881410.0
1533	89hfg	923475	102907.5	03/31/2022	153 days	2021-11-26	2881410.0
1534	89hfg	923475	102907.5	03/31/2022	184 days	2021-11-26	2881410.0
1535	89hfg	923475	102907.5	03/31/2022	214 days	2021-11-26	2881410.0
1536	89hfg	923475	102907.5	03/31/2022	244 days	2021-12-26	3704670.0
1537	89hfg	923475	102907.5	03/31/2022	214 days	2021-12-26	3704670.0
1538	89hfg	923475	102907.5	03/31/2022	183 days	2021-12-26	3704670.0
1539	89hfg	923475	102907.5	03/31/2022	153 days	2021-12-26	3704670.0
1540	89hfg	923475	102907.5	03/31/2022	122 days	2021-12-26	3704670.0
1541	89hfg	923475	102907.5	03/31/2022	91 days	2021-12-26	3704670.0
1542	89hfg	923475	102907.5	03/31/2022	61 days	2021-12-26	3704670.0
1543	89hfg	923475	102907.5	03/31/2022	30 days	2021-12-26	3704670.0
1544	89hfg	923475	102907.5	03/31/2022	0 days	2021-12-26	3704670.0
1545	89hfg	923475	102907.5	03/31/2022	-31 days	2021-12-26	3704670.0
1546	89hfg	923475	102907.5	03/31/2022	-62 days	2021-12-26	3704670.0
1547	89hfg	923475	102907.5	03/31/2022	-90 days	2021-12-26	3704670.0
1548	89hfg	923475	102907.5	03/31/2022	184 days	2022-01-26	4630837.5
1549	89hfg	923475	102907.5	03/31/2022	153 days	2022-01-26	4630837.5
1550	89hfg	923475	102907.5	03/31/2022	122 days	2022-01-26	4630837.5
1551	89hfg	923475	102907.5	03/31/2022	92 days	2022-01-26	4630837.5
1552	89hfg	923475	102907.5	03/31/2022	61 days	2022-01-26	4630837.5
1553	89hfg	923475	102907.5	03/31/2022	31 days	2022-01-26	4630837.5
1554	89hfg	923475	102907.5	03/31/2022	0 days	2022-01-26	4630837.5
1555	89hfg	923475	102907.5	03/31/2022	-31 days	2022-01-26	4630837.5
1556	89hfg	923475	102907.5	03/31/2022	-59 days	2022-01-26	4630837.5
1557	89hfg	923475	102907.5	03/31/2022	275 days	2022-01-26	4630837.5
1558	89hfg	923475	102907.5	03/31/2022	245 days	2022-01-26	4630837.5
1559	89hfg	923475	102907.5	03/31/2022	214 days	2022-01-26	4630837.5
1560	89hfg	923475	102907.5	03/31/2022	306 days	2022-02-26	5659912.5
1561	89hfg	923475	102907.5	03/31/2022	-28 days	2022-02-26	5659912.5
1562	89hfg	923475	102907.5	03/31/2022	0 days	2022-02-26	5659912.5
1563	89hfg	923475	102907.5	03/31/2022	31 days	2022-02-26	5659912.5
1564	89hfg	923475	102907.5	03/31/2022	62 days	2022-02-26	5659912.5
1565	89hfg	923475	102907.5	03/31/2022	92 days	2022-02-26	5659912.5
1566	89hfg	923475	102907.5	03/31/2022	123 days	2022-02-26	5659912.5
1567	89hfg	923475	102907.5	03/31/2022	153 days	2022-02-26	5659912.5
1568	89hfg	923475	102907.5	03/31/2022	184 days	2022-02-26	5659912.5
1569	89hfg	923475	102907.5	03/31/2022	215 days	2022-02-26	5659912.5
1570	89hfg	923475	102907.5	03/31/2022	245 days	2022-02-26	5659912.5
1571	89hfg	923475	102907.5	03/31/2022	276 days	2022-02-26	5659912.5
1572	89hfg	923475	102907.5	03/31/2022	334 days	2022-03-26	6791895.0
1573	89hfg	923475	102907.5	03/31/2022	304 days	2022-03-26	6791895.0
1574	89hfg	923475	102907.5	03/31/2022	273 days	2022-03-26	6791895.0
1575	89hfg	923475	102907.5	03/31/2022	243 days	2022-03-26	6791895.0
1576	89hfg	923475	102907.5	03/31/2022	212 days	2022-03-26	6791895.0
1577	89hfg	923475	102907.5	03/31/2022	181 days	2022-03-26	6791895.0
1578	89hfg	923475	102907.5	03/31/2022	151 days	2022-03-26	6791895.0
1579	89hfg	923475	102907.5	03/31/2022	120 days	2022-03-26	6791895.0
1580	89hfg	923475	102907.5	03/31/2022	90 days	2022-03-26	6791895.0
1581	89hfg	923475	102907.5	03/31/2022	59 days	2022-03-26	6791895.0
1582	89hfg	923475	102907.5	03/31/2022	28 days	2022-03-26	6791895.0
1583	89hfg	923475	102907.5	03/31/2022	0 days	2022-03-26	6791895.0
1584	89hfg	923475	516417.9583	02/29/2023	-581 days	2021-03-31	516417.9583
1585	89hfg	923475	516417.9583	02/29/2023	29 days	2021-03-31	516417.9583
1586	89hfg	923475	516417.9583	02/29/2023	-2 days	2021-03-31	516417.9583
1587	89hfg	923475	516417.9583	02/29/2023	-32 days	2021-03-31	516417.9583
1588	89hfg	923475	516417.9583	02/29/2023	-63 days	2021-03-31	516417.9583
1589	89hfg	923475	516417.9583	02/29/2023	-93 days	2021-03-31	516417.9583
1590	89hfg	923475	516417.9583	02/29/2023	-124 days	2021-03-31	516417.9583
1591	89hfg	923475	516417.9583	02/29/2023	-155 days	2021-03-31	516417.9583
1592	89hfg	923475	516417.9583	02/29/2023	-185 days	2021-03-31	516417.9583
1593	89hfg	923475	516417.9583	02/29/2023	-216 days	2021-03-31	516417.9583
1594	89hfg	923475	516417.9583	02/29/2023	-246 days	2021-03-31	516417.9583
1595	89hfg	923475	516417.9583	02/29/2023	-277 days	2021-03-31	516417.9583
1596	89hfg	923475	516417.9583	02/29/2023	-308 days	2021-03-31	516417.9583
1597	89hfg	923475	516417.9583	02/29/2023	-336 days	2021-03-31	516417.9583
1598	89hfg	923475	516417.9583	02/29/2023	-367 days	2021-03-31	516417.9583
1599	89hfg	923475	516417.9583	02/29/2023	-397 days	2021-03-31	516417.9583
1600	89hfg	923475	516417.9583	02/29/2023	-428 days	2021-03-31	516417.9583
1601	89hfg	923475	516417.9583	02/29/2023	-458 days	2021-03-31	516417.9583
1602	89hfg	923475	516417.9583	02/29/2023	-489 days	2021-03-31	516417.9583
1603	89hfg	923475	516417.9583	02/29/2023	-520 days	2021-03-31	516417.9583
1604	89hfg	923475	516417.9583	02/29/2023	-550 days	2021-03-31	516417.9583
1605	89hfg	923475	516417.9583	02/29/2023	-611 days	2021-03-31	516417.9583
1606	89hfg	923475	516417.9583	02/29/2023	-642 days	2021-03-31	516417.9583
1607	89hfg	923475	516417.9583	02/29/2023	-673 days	2021-03-31	516417.9583
1608	89hfg	923475	516417.9583	02/29/2023	-334 days	2021-04-02	1032835.9166
1609	89hfg	923475	516417.9583	02/29/2023	31 days	2021-04-02	1032835.9166
1610	89hfg	923475	516417.9583	02/29/2023	0 days	2021-04-02	1032835.9166
1611	89hfg	923475	516417.9583	02/29/2023	-30 days	2021-04-02	1032835.9166
1612	89hfg	923475	516417.9583	02/29/2023	-61 days	2021-04-02	1032835.9166
1613	89hfg	923475	516417.9583	02/29/2023	-91 days	2021-04-02	1032835.9166
1614	89hfg	923475	516417.9583	02/29/2023	-122 days	2021-04-02	1032835.9166
1615	89hfg	923475	516417.9583	02/29/2023	-153 days	2021-04-02	1032835.9166
1616	89hfg	923475	516417.9583	02/29/2023	-183 days	2021-04-02	1032835.9166
1617	89hfg	923475	516417.9583	02/29/2023	-214 days	2021-04-02	1032835.9166
1618	89hfg	923475	516417.9583	02/29/2023	-244 days	2021-04-02	1032835.9166
1619	89hfg	923475	516417.9583	02/29/2023	-275 days	2021-04-02	1032835.9166
1620	89hfg	923475	516417.9583	02/29/2023	-306 days	2021-04-02	1032835.9166
1621	89hfg	923475	516417.9583	02/29/2023	-609 days	2021-04-02	1032835.9166
1622	89hfg	923475	516417.9583	02/29/2023	-579 days	2021-04-02	1032835.9166
1623	89hfg	923475	516417.9583	02/29/2023	-548 days	2021-04-02	1032835.9166
1624	89hfg	923475	516417.9583	02/29/2023	-518 days	2021-04-02	1032835.9166
1625	89hfg	923475	516417.9583	02/29/2023	-487 days	2021-04-02	1032835.9166
1626	89hfg	923475	516417.9583	02/29/2023	-456 days	2021-04-02	1032835.9166
1627	89hfg	923475	516417.9583	02/29/2023	-426 days	2021-04-02	1032835.9166
1628	89hfg	923475	516417.9583	02/29/2023	-671 days	2021-04-02	1032835.9166
1629	89hfg	923475	516417.9583	02/29/2023	-640 days	2021-04-02	1032835.9166
1630	89hfg	923475	516417.9583	02/29/2023	-395 days	2021-04-02	1032835.9166
1631	89hfg	923475	516417.9583	02/29/2023	-365 days	2021-04-02	1032835.9166
1632	89hfg	923475	516417.9583	02/29/2023	-97 days	2021-05-28	2582089.7915
1633	89hfg	923475	516417.9583	02/29/2023	-615 days	2021-05-28	2582089.7915
1634	89hfg	923475	516417.9583	02/29/2023	-584 days	2021-05-28	2582089.7915
1635	89hfg	923475	516417.9583	02/29/2023	-553 days	2021-05-28	2582089.7915
1636	89hfg	923475	516417.9583	02/29/2023	-523 days	2021-05-28	2582089.7915
1637	89hfg	923475	516417.9583	02/29/2023	-492 days	2021-05-28	2582089.7915
1638	89hfg	923475	516417.9583	02/29/2023	-462 days	2021-05-28	2582089.7915
1639	89hfg	923475	516417.9583	02/29/2023	-431 days	2021-05-28	2582089.7915
1640	89hfg	923475	516417.9583	02/29/2023	-400 days	2021-05-28	2582089.7915
1641	89hfg	923475	516417.9583	02/29/2023	-370 days	2021-05-28	2582089.7915
1642	89hfg	923475	516417.9583	02/29/2023	-339 days	2021-05-28	2582089.7915
1643	89hfg	923475	516417.9583	02/29/2023	-309 days	2021-05-28	2582089.7915
1644	89hfg	923475	516417.9583	02/29/2023	-278 days	2021-05-28	2582089.7915
1645	89hfg	923475	516417.9583	02/29/2023	-250 days	2021-05-28	2582089.7915
1646	89hfg	923475	516417.9583	02/29/2023	-219 days	2021-05-28	2582089.7915
1647	89hfg	923475	516417.9583	02/29/2023	-188 days	2021-05-28	2582089.7915
1648	89hfg	923475	516417.9583	02/29/2023	-158 days	2021-05-28	2582089.7915
1649	89hfg	923475	516417.9583	02/29/2023	-127 days	2021-05-28	2582089.7915
1650	89hfg	923475	516417.9583	02/29/2023	-66 days	2021-05-28	2582089.7915
1651	89hfg	923475	516417.9583	02/29/2023	-35 days	2021-05-28	2582089.7915
1652	89hfg	923475	516417.9583	02/29/2023	-5 days	2021-05-28	2582089.7915
1653	89hfg	923475	516417.9583	02/29/2023	26 days	2021-05-28	2582089.7915
1654	89hfg	923475	516417.9583	02/29/2023	56 days	2021-05-28	2582089.7915
1655	89hfg	923475	516417.9583	02/29/2023	87 days	2021-05-28	2582089.7915
1656	89hfg	923475	516417.9583	02/29/2023	-580 days	2021-07-02	4647761.6247
1657	89hfg	923475	516417.9583	02/29/2023	122 days	2021-07-02	4647761.6247
1658	89hfg	923475	516417.9583	02/29/2023	91 days	2021-07-02	4647761.6247
1659	89hfg	923475	516417.9583	02/29/2023	61 days	2021-07-02	4647761.6247
1660	89hfg	923475	516417.9583	02/29/2023	30 days	2021-07-02	4647761.6247
1661	89hfg	923475	516417.9583	02/29/2023	0 days	2021-07-02	4647761.6247
1662	89hfg	923475	516417.9583	02/29/2023	-31 days	2021-07-02	4647761.6247
1663	89hfg	923475	516417.9583	02/29/2023	-62 days	2021-07-02	4647761.6247
1664	89hfg	923475	516417.9583	02/29/2023	-92 days	2021-07-02	4647761.6247
1665	89hfg	923475	516417.9583	02/29/2023	-123 days	2021-07-02	4647761.6247
1666	89hfg	923475	516417.9583	02/29/2023	-153 days	2021-07-02	4647761.6247
1667	89hfg	923475	516417.9583	02/29/2023	-184 days	2021-07-02	4647761.6247
1668	89hfg	923475	516417.9583	02/29/2023	-215 days	2021-07-02	4647761.6247
1669	89hfg	923475	516417.9583	02/29/2023	-243 days	2021-07-02	4647761.6247
1670	89hfg	923475	516417.9583	02/29/2023	-274 days	2021-07-02	4647761.6247
1671	89hfg	923475	516417.9583	02/29/2023	-304 days	2021-07-02	4647761.6247
1672	89hfg	923475	516417.9583	02/29/2023	-335 days	2021-07-02	4647761.6247
1673	89hfg	923475	516417.9583	02/29/2023	-365 days	2021-07-02	4647761.6247
1674	89hfg	923475	516417.9583	02/29/2023	-396 days	2021-07-02	4647761.6247
1675	89hfg	923475	516417.9583	02/29/2023	-427 days	2021-07-02	4647761.6247
1676	89hfg	923475	516417.9583	02/29/2023	-457 days	2021-07-02	4647761.6247
1677	89hfg	923475	516417.9583	02/29/2023	-488 days	2021-07-02	4647761.6247
1678	89hfg	923475	516417.9583	02/29/2023	-518 days	2021-07-02	4647761.6247
1679	89hfg	923475	516417.9583	02/29/2023	-549 days	2021-07-02	4647761.6247
1680	89hfg	923475	516417.9583	02/29/2023	151 days	2021-07-31	7229851.4162
1681	89hfg	923475	516417.9583	02/29/2023	120 days	2021-07-31	7229851.4162
1682	89hfg	923475	516417.9583	02/29/2023	90 days	2021-07-31	7229851.4162
